Address,Balance,Share
0x4e6524146d6ac59707ed1d5473ac2fd2a59131b4,454400,0
0xe2fbb71f437da7c69f66a54e62cc7ae385c7a244,497553.19899999996,0
0x4a5736c5d857285dd11dc867536875861459f7f7,1000400.6900000001,0.01
0x38abf71cd8b20196d2db2ba427022caab6335ff2,494618.165,0
0xa3860623a1c419dab3d374698fd7270ea7662c01,446078.1176,0
0x001ddbb9e16183f5e8b57ccee65b5f7a8cf33532,419882.7950492761,0
0x19cb797368b7e8889446283168615d7343e92cb5,491943.80000000005,0
0xd5c17430d48104fee1c1bee0e0528397c6d3cb41,500000,0.01
0xf0b8c4fe201f3114fe56f6648bd0ec0150bc178b,487200,0
0x2695fced088674e779335e0026c58e78faff42b6,436376.77400000003,0
0xc82b8a4d674a7b08445fa467538b9dcc15616372,472784.667,0
0xb4e2ad07e675522c9b7c2f619ab1fc2fa97a419d,499853.4938116,0
0x7f802b65e35484719d05df470ff5fc76f2cfdedb,468561.1559,0
0x248bf4f517d2c62d6d04a1ec7222e4d1d7d9db85,420682.7950492761,0
0x9cde0079eae09ab19c2b2497ebb3430df69bcf5c,458276.61017242,0
0x49279a2fce904dc2dc79cbe1e4854381423a459a,416600,0
0x8a05e5337cf30d13573fe9407f5a2ceab1c911d3,449501.97,0
0x01f5343e66c6ddd37c7332a17e53eb61f30c5ba8,495200,0
0x19c207d63dd342c68d1eb7cc3c43e0ded004ae2a,449147.3,0
0xe7b5890293807ea184ec4d5850cca8874f76b3f8,488263.691,0
0xa422517e84f5d2f686052559fd33704a61daa632,621660.0530000001,0.01
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,327231.1965219077,0
0x73776147b5c3d2486f91ccbc1882e33219904f32,437526.8166,0
0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,451600.00000000006,0
0x5d58e3c1f6f1cc46cf396ce804a93c34dc4f41d0,419916.434,0
0xbfb4820d9e7393f96bb95f1e9235c88214412f08,431700,0
0xaa7494073ca3c0fc95479f45d4e1cc42500502d6,419700,0
0x004f933c3824c462c4d74a9d652d2c1ea1ab2377,421482.1,0
0xa0d240ea086db9e42bcd7a8e1a6dc0192b60d1fc,444239.99873879255,0
0xc6590813b718056a1fa5c6b3f27f32965ef43e42,415799.99999999994,0
0x44bcc84b711168fc0dd7b215c3b358c77435f425,420038.8298896018,0
0x7e5476b755839c0b2102f9c14612233bd84edee2,435034.19643,0
0x509f30e3035dca32ac43dc71a23f762826f5e224,419975.78952707915,0
0x04a080a3345a9a79d55c0a134109aa25c27d4f1a,419913.5,0
0x035f4acab63e90eefe0c0f7b0e12c97918064526,420070.5,0
0xda24b377b1bb1b40a158583af9ef2e2aa7fa37b6,420038.8298896018,0
0xb3996d1cbcbf02d0037bb309892e9d809acc589c,419913.8,0
0x72e5c0c15726032ebd4200c1633e5a86cf3f8a41,417000,0
0x8d8214c78c78b4a2006bbe5eca5b2074ebdd5f38,417200,0
0xe1d98bb2967715369359533bd3929a3d391acf16,416447.6,0
0x04c0011b67ab80caceac39e39167f327120a34bb,415799.99999999994,0
0xfb7fa687521024de9e0c71f2edaae559f550b523,411887.41839999997,0
0xef78a7ae96d82887e66021c4edec8af88f7c4c53,413864.23099999997,0
0x1069ed939d8da7ab974492dcf86c8a1e425c4da5,411113.2474915752,0
0x0451f6d4a152e3222f20b69351ed29bcde860c3d,411587.785,0
0x7e497d43ef105558e3607ad3ccf98c5a3e5810f3,206938.946,0
0x7e58955de83a0b36a8a1f5258ffb5ac1fb041287,406651.298,0
0xa773245064df8637f2beb28ad4b50ef91156736d,410000,0
0xf05934bdc3adfe2c990a52f994bd1f10dfa3be2e,398793.54525395395,0
0xf02c2f3fda5a61ed8a92ed92dceeae78e06254b6,410890.69196986366,0
0x696741fd41a329cd32d0b85bcea22d5d927dce70,76249.36490799999,0
0x69b9d7fae9315ae6f9c5fd1959d23bf0efc2712e,399168,0
0x25fe6cfe65800b9a8df7a474757c6c9deda7d0bc,395312.5,0
0xac5484132f22d4551d10ac7b6eaf8356b4beaaec,399999.99999999994,0
0x230743e1ca30e2b1785df72cbf4e54ba53c1ac25,409357.5,0
0xb18ade7d554eaf3b9028382900b8b082e6645db0,386175.99999999994,0
0xf177cfa2a3d4537bb68ea890a40a743b367b992b,396266.62999999995,0
0x26dac1bb2672fbf9c92950b5ae29b361ccfbd7c5,403423.801,0
0x9e8efe65b9da464c7e88b7973166a54c26b1f89b,381099.97599999997,0
0x34872874b65e12408ec0265e9cf0a35fa6c8d13e,3140105.82383062,0.03
0xfe9509ed17ca4dd7f0102960f2d6266eb8b62c19,399897.10000000003,0
0x6a25841a30d65fbea4de2db63a41a3b9fd7eb2f2,377894.5155443485,0
0xacbcaaa3fc94a78e6434655e331e325b00f1f864,398483.99999999994,0
0xc34b54ed771b4b077ca3628d06126e9649f8b95f,388047.80000000005,0
0xa74abc938c5118bac515452f03e1baf5e485604e,367854.2,0
0xc20b2296d54f2c5cfe890c68ee828e48f292078b,390458.967,0
0xa72762c89a802887417bbaa92f652c6162f0a3ac,1050000,0.01
0x8fda0d26441ab6457304889513d486b06382f3f4,361157.2,0
0xbaf56d62cd00dde612afde6d241ebd534153fd94,381296.32,0
0xc87aa776bb407b524783e6c7708fe4db5e8e35aa,338782,0
0xe125ef67716ef4377daae75528fd7105f73a1472,350000,0
0xeef3dba71e21527358039051039b8a633e791bb8,382699.60000000003,0
0x875cc2cd51346738f89295f5fc637368b76ae390,940181.1020000001,0.01
0xe4a3489ad06112b8ac8a37a875a74b46ae9708a9,342975.242,0
0x431a9d2fde7465cd11b8230eab1e383e51da6353,377895.30314691,0
0x1e695f0055c9c62b9ba43776b5f3fcb2744046a4,2464686.1637420002,0.02
0xc806ddf2fc4ecf21a097713ede39f99f6bc10469,380337.56454,0
0x1dcd3ccbaf92130e82dc28803eb462e674a27f3b,386400,0
0x96437fbf72c5b3e927cc2efab5518ebdd92abe57,369156.12602,0
0xd9348082b1856fb276d498b2fb92ebc0999e6c05,334109.59999999,0
0x5c22264ef8d94c709fe085ff04f2cb4453ad7cca,380880.051,0
0x0edc326b97f071c1a5393ba5344bb762dee0c53a,332547.1737,0
0xe0d2ea7ecb1aac7784862f01e038433157cf73cc,217769.2,0
0xbc5c96f6c7685be5a6cab1bab5b821ee299650b9,374819.39999999997,0
0x179078ec9ca125b6cd7a3a9c9dba545c19d885d7,322871.50000000006,0
0xfbd94e1071c31dae210c0c1cf4e7cbc09c752477,382679.485,0
0xb8e2018e893b7e0ad47b62948c88fe810661ddec,376812.701,0
0xaf1a5a4de177b275e73e7aad60a24338ed8dd86c,363768,0
0x6cf70d874f76527807072dede5d8198064676027,320000,0
0xfdc7d8543801708b9b6777383ca78da00e12f01c,366361,0
0xf066fa59a159948e50531a67a8f40f8833a531ec,380000,0
0xaf32698a6c7e175b6c3c1af27b14977fdfa0bd1e,314745,0
0x3cbf2d199f5f2ac696db62de92d860ad96d588fe,367397.44566681003,0
0x1ebbf6d741c1377738133fb617521cd5e4b2be04,311226,0
0x31d3d2472bec05af37084bacd81ea8d350f407dc,358680,0
0xb28ed63509a925432f255c77f8b796da9a26d175,308699.99999999994,0
0x42bfb6f992e7c63afd2a2a2663868c270dff551f,360320.00000000006,0
0xbbf2fea99ecb48daaf19d86ca76a94158808438e,350440.39999999997,0
0x8e7dec00cc6390833ccfc6d406fc00b686f3d646,348215.967,0
0x95fb60382e346a43a24afac654fab97d3710829b,371053.4,0
0x3829af8052f24e426229987a55d2ec7d6398bcf2,345004.39999999997,0
0xe88e2c66d614a8eae368e0f3246861c73f24e0dd,338486.717,0
0xa95a746424f781c4413bf34480c9ef3630bd53a9,349650,0
0x8c4eb6988a199dabcae0ce31052b3f3ac591787e,335906.23589999997,0
0x5f699987bc90c4580abdae10f9cf12d6b5095303,341742.1,0
0xdb5f2e4b8e4566eba858082adec634a3937a9652,332911,0
0x95e5fd4ecc518fb139ae7e01b8a6c65f47028b95,335999.99999999994,0
0x67a129d6d9818395467b59e588711bf7995b5667,333937.936,0
0xfde695f57f1800f6a6012038ba6263f436b3cf68,331732.075043315,0
0x766a9bd79ef2732b4be4fd5ad2d4f3fc52f196d9,364285.80000000005,0
0xfedb8abdbf7634fdc41ae76c4c568fe73a2471fc,332461.49399999995,0
0x22c0338bcbb9eb5381bcedca4e194c25f84dcff5,328252.954,0
0x5f1bd3c0ce7f028b89af7f90b6dd0f4e3aa6baa7,735382.0512042601,0.01
0x390da0f32994ba61af28aa890737664d14b3f3b8,328277,0
0xb1753f9ccff2cf6fb5f8ef12b12792d89720ae55,321471.229,0
0x051ce5a5e96ef4eb07c0f82797a4576b8aa6290c,498503.098,0
0x5c5a2a4af19060ff6d33993fe9b42c494eb4bbb0,321585.016,0
0x30ad38d07a83786780cdca044f072a21803bfbb6,99999.99999999999,0
0x594ba954d7da509ace74ea9e185a7dfe81fa8f2a,334605.79,0
0x127678073bbed49629901aa37632fae313d8d33b,319646.1,0
0x0baaf5729efa16d3f02f7bb4c04f448485028cf3,1012639.951,0.01
0xe68548b697ac4272cfd164d69feb80dd05522200,312902.028,0
0x78fb38bffc5f075c889d8defe670833a18600881,313626.89594,0
0x3e4491dd90ae2de634fb99a9f718222456f549fa,332599.99999999994,0
0xed87ecec3733416f3ead5ac07a1e46f1236557df,308874.5,0
0x05059da83607ebd757b48ae8282d0f8ffbb82bf4,310046.50553,0
0xcefd012f302954db2192a22dd62316848c8c43c6,387199.99999999994,0
0xff4affdddd2cfc6455a053a80a26bc7dacc97966,329771.4,0
0xcadc79c1db141e8c9c631fbf74f3a84666502a20,335159.99999999994,0
0x3b3db46122be267e1442e1943a8c391341c76271,325000,0
0x8bebda74b2a74328e5de85f409da90e22fbd362f,332640,0
0xe8293be53a77c91d8f13a7c3d5ae2876a335a4a6,320000,0
0x9a030e6f24fe6a08ca8d6106a1d26f6289e364ab,330266.31,0
0xe19c8e3f0beecf59e830bd628862b2dc561fec12,315800,0
0x9df67880ac60aad08065a5c605e6458d05c94c31,251904,0
0x57a82428f72efcf7008fcaacef2f0ef98a902be7,311850,0
0x38e1f77cf2f365098465d4f6789f7e75e051e51e,320000,0
0x6fb16f1404e7b27b4020a4e3a1186e737ec5f3ad,308732,0
0x3fc90783a6ee6d5b14c5c0c368b88f3f710fe3c0,315889.046,0
0xcbfcda772bc534daa24ca63cd394617dde9afb45,311932.99,0
0x234019494c6ab5959b2902bb37aba1db53761b60,308750,0
0x2e5c87f7131187642015ac4c57e17524251744f8,308309.608,0
0x4c5fda2a440b6c87fe73ff94402273334dde2e98,308054.36157336005,0
0xeceddc6ddedd127d64e35484153eafdd24162034,308519.335,0
0xf6145ffabc0c9474b84ed4fbc5f5f0b0e4022d59,306842.161,0
0x0ed2b559356549e38e1b068e707f1aba815aa2c3,304572.10000000003,0
0x09378dcd1c2afb56ec8de06fd2d655410998859d,307281.80000000005,0
0x6b1d4967810eb51de7b81b0643fb68edd9da27b0,302600.56999999,0
0x2414c3e74d1f3a5c4a66a3d85ec4a84d38f939ed,303200,0
0x22fea1190f6c13b1581d3e0e90eb44c2485648c9,307715.748,0
0xb5b62dfdc2992ab5a740d1318b732bb67bba475b,300000,0
0x5311e825b110cec1127d5cf3520319109593c54b,307418.78199999995,0
0x5af0d070c514b4e96fbb6bc8d5c011a608101b94,307187.63272000005,0
0x363b7ad64fbcb5956f8a4b0a0567c0144cfe2182,303875.84708000004,0
0xe1bb6f42fc09acf2fe91b9181f093bae0ca0b74e,299656.55,0
0xe553863424d54f0a777d639d1557e8c458bfde42,501039.16500000004,0.01
0x7ef685076b99a5ae5f70f84daa6b567f2c03d203,300005.752,0
0xf2ab6a42cf67a14626d5e293d95bbbd61f231126,294516.048395,0
0x3cb2a824fb9bf88a99ab97d956611d56c70dccdb,300000.069558407,0
0x98b6be4a6a1687631200644bdac372af4eed4c1d,285600,0
0x551b6e3118cdb8850964e2d3c13633375605d2ce,304008.183,0
0x1ba014fe8e2bd0440e1803f67e451510e75b8441,300000,0
0x0d0eedb508a38f4ca2389d63bea3dcb6d7621814,300000,0
0xa5bb5af1f070ca3254590804cc0c5fc4ca80e08d,300000,0
0xaeea659acf462b7f3cfbd7851d5a8760622193ab,294980.841,0
0x1d46c468d104fa45b4bf4e03ecbae113b6e6cbf2,278424.2,0
0xeb3ecd63e46d7b36a3ffa82cda99f66b502f8e7a,300374.883,0
0x1a9c76e79647b5a5a1ae5309b8af862593361acf,288021.434,0
0xa956a88619f1e53daabb4a6c03e16e675f56de48,298252,0
0x6d546b0d9401a4b846cdb678d6c4eacb8445fe03,272962.785,0
0xfe152ed6ed4d8969a707cd06d76a92c8b28f2a90,280498.655,0
0x7095e91737adda63e6f48bebc8012d0724a959d9,299383.3,0
0xefd202e48e9400c30bf18e7389d534aaa367aff2,243852.81999999998,0
0xc3ee9461e830814fbfca2f0f4cdbc7a17434cf82,273535.05199999997,0
0x462cb1a161173fad521f8199f75480fb6a253cea,292349.18948502,0
0x9320eb35a83b584066847d940eea56462b304603,270470,0
0xa51c87190511c0a3bf6c22360a2fc53cc036de00,290418,0
0xfe4d9f9ced6900aeb9f0c133c33e1a52ebda4476,269702.964,0
0xcd0cd98dd60ed0c466815384dd148c050025bc15,267339.97099999,0
0x417c48461070e0542ca045d8c745e9bd70b7b468,299000,0
0xaff3e6897569e8a1bcca735df86ce6902125ba03,283222.3471,0
0x4ba5cf6bca16b158d555bea3f771c3be4535f43a,264488.5,0
0xaccc15f3f552fe65780721720c21acb377dfc20a,281208,0
0x71b5be90e81b4bfc399aa605ec11df2728c1c4f5,266289.763,0
0xe7d1b68e6deb28a43106e385ffb81fa02c809806,261979,0
0x5d2221948bf991ef3be560f9159e58417d8c370a,291009.190955,0
0x8fbb517ca863d1ad3970a92eff1fe8c9f64a0a6e,273761.81099999003,0
0x4efbf977e529d355bd38b60554553e34ab223e62,260780.238,0
0x0b5d3768772ece935b5743f1be1a1304b7d47699,264044.864,0
0x5b85988f0032ee818f911ec969dd9c649caa0a14,277292.32673,0
0x230e40b56b0ad17799f763d4afd36f81f99ff573,281933.99199999997,0
0xeec85938f84545755b8c95c6996be7905169bd7b,257114.3342,0
0x74ae4b2d01c2d79f8c60d7180b3339eeb95fbc25,261943,0
0x6d098d250cc3000bf2263c8ebab381aa1d8e530d,271950,0
0x5e0d47ab8d2c7a8523a6e161f8c5711f73c27628,252926,0
0x380eac4be24c66bd5f5e88f24d85690e83003325,272923.94460499,0
0xbb3d63ac43d6b09bbf39831c761bb004292d4e48,277200,0
0x19439a51a0dfb9f943ec134dfe6e44c8ac4c1768,252000,0
0xcac7b1691f766fc6e905ed9aedbe2f2c2ee5ee48,267763.232,0
0x18c91ee49e63839288ca85e6a7c5c79e0a23f016,260360.00000000003,0
0x50d36b056fd4826293231fb94a107a483c0d8e90,1517906.5202,0.02
0x832acedbc08eb3b3c2bc2f403d52ed8d10de075b,249354,0
0xa1b0dddefff18651206ae2d68a14f024760eaa75,269337.84317401843,0
0x640c44879299d89cce6c096a80468d774246c835,271976.57107999997,0
0x2634daee0955d8766f135feb330695ac5d649428,141384.62600000002,0
0x5db3a676c3bae440cdd1f9fe7757e29951c719cc,256731,0
0xfc69c283cea5bcae4807d3ddbf9519880c8ed625,265733.805,0
0xe0948c933ff574d58db56f47fbafc27c3348eaed,265076.92566788715,0
0x74940b2f06bdbb5d4b37f2b120fc19170d0c7e3c,252200,0
0xe01489f143bbdfe86202343e3d4e4471a2bfa11f,268344.606,0
0x28fdcd817d76c4236122009ef86e4f06d4c61590,263904.4,0
0x7cd93b35031610917e30ad6325d548068fa84ae5,251929,0
0x6520036d7a601c062205819f4b3c6df6df4834fa,262097.52599999998,0
0x30d0ddb92f524a73a08e1c951ef68608583e8a88,261881.76053,0
0x27e2b15e19ac73053c2710f16b3ece6007dedb40,249737.5,0
0x849d0b7f7ac5e97643fa6a13b22e75ae9c9e4b18,294823.099,0
0x1aa24c232d2ba12b482288adddfe76eab05df5dd,260197.2,0
0xc52006ca3b859b3dbc0ac0ac3870098fccb93690,249354,0
0xa4a8b0564873a6c9afb2de2b3df3fcef2dbf371b,261482.7748,0
0x6880a0ef4f6d6902d33335d905419deea708b87c,256441.074,0
0x18c7a972a58b2112c1ba3eb51c6100e856a70619,247000,0
0x4a7053317924972697675164665b24337f7ef036,252140.67200000002,0
0xcf7c91c63f92a00be9a6aa3a126184118b385536,263867.359,0
0xab17a9a39b0df8069e5b4e75e48f99cc7ea1464b,251916,0
0x46b87bbfe936a8a81e37f1958f30ba97f3a89aa8,258965,0
0x787042f2f3b5ecd361894dd3fbb81322669a2f77,249699.56480121292,0
0x02b672bc284453f2d9d4aa55a16bc5ab411deb1e,261726.7,0
0xbf7cf2f40b748d2a996f966d718340ba23f833f5,253828.405,0
0x6308cd64fee8cc7e26de3ba145e336a44165c366,249354,0
0xc791ca1cf92c1fc6510a000b6a917a7ce2ac2062,246714.7,0
0x18499ee9001ce6c6c83e67b011d934943b4b5c5e,259455.736,0
0xdfc55309e064de39dd5574faa79e2584e989d507,252000,0
0xa03ab31876cfb21cdebd59bb679df6940cc81dae,256047.80000000002,0
0xa992e783f718bf36bb5e10cf171d66ee4f2fd45c,250800,0
0x77b65957a781dd79f4748cb9d1174de89a64a93b,252000,0
0xa148e170212eda3a5164872f56bce322601452ed,249480.00000000003,0
0x2a1af4360fd050a76dfa7e32615e9c12b879cfec,249049.751,0
0x688dfb1cfda2dd6c805a1e735099b42ee24d481d,251300,0
0x5903b077811d274fc104dcac536aa41c92d796b4,249499.99999999997,0
0xc1eadd364704a3419f05349d6500de834d522f73,249088.8,0
0x1dcd070c19b8a25a728f415690d5891930509ff7,245827.50699999998,0
0x590af6d511d5f54a21a7a7705c5f5602660bf47d,241367.10199999998,0
0xd85d796fa5c1f75c2a70e4a23f4cf0c84bcb6609,245000.00000000003,0
0x69cdaaee97437857712f5e63d5fca0efc1cb9cea,243149.491,0
0x0ec6d35797e4f606d9a70e6654b773cc5ae71c6b,240121.514,0
0x33f4274c937d58f2dd577e83e0d1efa4e30e514b,243048.539,0
0x27bccb06b313dfd529f98d2e5e8fca00b191f2cb,239799.30000000002,0
0x0172f2d7c43b1987745d105faec56d9c8d1eb685,238887.501,0
0x27958293aea32d061ea4928122578e7e86f863b5,238302.334,0
0x841b0c3d98b7714c8b4a4c2312369e94aec70f12,239718.8745,0
0xfe1d168ad9f324eda9880dc55683ee72f0b76517,234053.5,0
0x6f25c39892d0bfccb3cb2d093454175b41c200bb,236086.62099999998,0
0xc2e4379c49fa197db38feebd036c79ec7a466ace,233803.16462863242,0
0x7f5405291d5ba111b29bbcfc535b1e307c866200,565947,0.01
0xf5bbb1610f0e4cf3b895dc288a44dbee5f88118d,232603.459,0
0x8fcd15553e06e3ff3261da9fbca8d60f3f9c62dc,231000,0
0xf1ac61442e8383c0894676a34adbb538b049deee,228690,0
0xafc47c6ae1986eb61183f3700f3eb42665360cc5,232640.984,0
0x45e42a46d70f8ad4e11e8d717a1fee724b4134ea,228500,0
0x23e40a5d6783df31b474648d76d80624ec12f43f,225479.36000000002,0
0x6972542cf0cf10653e25be07892299d4b4be0927,91551.537,0
0x86b6255957e53b730bcd9612bd2af55b9ee74b30,224978.395,0
0xba2512a480f69103a851ad2d976153b484c7e26f,221714.6,0
0xb3191def2097eb1c5cb807502a5d4e498f5be8fe,230136.365,0
0xf6a6abac6f3e4219e9b88bb386db2b477cfce547,221434.044,0
0x96cba6953b4b633aa14f206178eaa9ea4f284695,219955.05771296454,0
0xaefe162612c4c0b796ba5a95a054391f7e6aee5d,232593.4,0
0x6325246e88510d64dbdf10ca77095f06c5ca8735,219150,0
0x56e773b0a620205e9f72265b6013b65b84c2c4af,217691.146,0
0xf4769ad6bb724522719b4dff800fc42552035362,227299.619,0
0xd73f16122978706ff9f91d5e2b1fe645f69ba3e6,217505.969,0
0x57ad93215ce478beb106f782177d52ac634d5183,215776.0631,0
0xd0abf18fd5d41cdaef117c9f9a8561f6bd0fa605,227473.302,0
0xf71efd8a6cfdc9fbe4acce580d67e934d1f2d2c5,215470.42123317477,0
0xf881e09fd90c23d943328e08323258cd25cd5e9e,214312.5,0
0x87344f553a1108c1ac1b950b1e242d77d21ecc55,228831.918,0
0x183affa6dbd7424cd9bd7778f519a5719052dc89,214163.105,0
0xd46981acddaba4da61cf5bdf43a73eff60ae136a,210200,0
0xb2b9cef5b8b720652ee9e17fcf867dcb7c4cd25e,223957.445,0
0x7b03ecb0b5efc68c3821b26df68d6ab1d2c8940b,210019.05730000001,0
0xe138563b13b788399cc5b1930c4295d0d50573a3,209941.39752463804,0
0x11162a7cff714c65ea991665aebb1acb7b9fc26b,224450,0
0xca0178a495d31041daa7863cf89088c5626099d0,209940,0
0x9eae722c84702d9da5d7e494d958d7aa0959c1c5,209272.295,0
0xcd69818b303e9df189157cffe726c0b80cef4621,207950,0
0x0b075773fcf897231b8bb0d6866a61989b1df5c6,209038.13400000002,0
0xb8f8764c9a97a88b1b212ca010a7610edf8f90d0,207899.99999999997,0
0x44cb8eccb26ea62a21d10468d6a5f5ee38905825,220918.69999999998,0
0xdf892d51d03e82d4da4cd0430d09b398bdd8006b,207899.99999999997,0
0x44d0dbe5049d19537c23050b03e9ae58692b540c,226097.57700000002,0
0x7f9fff78ed582fd7568ab74925bbf76753085ce6,207063.122,0
0x936ad1b30f6e87b3ce426bf15f0320b950ba9b24,220701.028,0
0x3ec50ced4d6b58e0e553ac7dd607e941559b61cf,207899.99999999997,0
0x2d85a883b75d5e227bb6e54fbf21bfbe17d91f63,223723.2,0
0xc593dd1736bcefd603f09415e666674a188563f5,206184.52899999998,0
0x4a30d0f52d328611bb789ce696776a7b33a7b987,218892.46000000002,0
0xf55b56c7a98412fb96e9b191974ab8fc49547064,206780.59999999998,0
0xde4d59db4874908ffefe3a8f6103c9b928aed913,220683.82989999998,0
0x78c00fa67d4f8659176a36b2a400b805c8af2a1d,205244.82619999998,0
0xce6d25e4bd06a9875adb42c9080733b69fafb440,216000.00000000003,0
0x4f81c7caad9737eeed34065b699410cc2ede0a76,219071.0016253911,0
0x1684087bdeff810035429ee8ffcfbe5a59cb28c4,205075.42599,0
0x8eb5359ee4203e2388a6df13e402ff42e02e2bc5,204216,0
0x04fdabbc6f6bff39d884be1631abe5116330689a,218273,0
0x5a773a1cc1ee2901acee64b0de84765cbc8991bc,216774.5692,0
0x2ce063e48eb02eab20883663ae6c61034fcfe4a0,215047.481,0
0xa34d195f2e7bdcfdfa2730fe2d7d2da1e77bc484,215441,0
0xb14ea032d9a531e4abb191c3d3574b67f705847e,215799.99999999997,0
0x368e20671244580327fc3bb17021a45ebdb9d64c,213754,0
0x14d3a4044da29a5663a0c808c2891906047a35ec,205209.52865192076,0
0x8bf63f44e0cef61e958800a957a58d5039f44955,212033.11500000002,0
0x9270bbf327ff78a066bd28d66a8c5f6f4362d314,210000,0
0x281f6dacaaede44ce7ac9a0ea4ac1d499f168933,204124.931,0
0x52de4adda8a89d5134ffdfa286800fb290d5ebed,263180.782,0
0xa91ceef3a5ef473484eb3ecc804a4b5744f08008,209650,0
0xabe13e27afe10272a5d82d55f16a5449e6a28e6a,210000,0
0x33dc116f54ea0dba6151efcee75998db46d93ac9,208895.05364663553,0
0xb483e1fab5db58027d1dd25def2521a0e9b938f2,207899.99999999997,0
0x7413d62f1f1098a19bc7a2561ff985a7b154e5b4,207899.99999999997,0
0xe6f6014eb3c14e60fb2930ab11f5d2e1c8c3d357,210729.173,0
0x9467133c99783d772968dc4ab7571ae030bb70ea,206457.06871111,0
0x5bbe5c40af27dbe17adb4cf24a4793d4dbff5614,209577.2,0
0xbe6809d5afded93ee5c70cbf5ff6182e40118408,209941.39752463804,0
0x035b08870758d90d28a56a1f6aa5a8d564669a59,205821,0
0xd1fa45d2f1b2ce7de6fd4f4b5898adce9c95734b,208634.19999999998,0
0xdce262d14e9c46248870e5336b81977adb996466,204732.3,0
0x1afc461635da7878a8c440ffc0868c6a60495e0c,209346,0
0x995ba24954abf1736688e55ef8c2ec78afd6e005,203917.5,0
0xdf6a7592ec06414413eeaa04f6edb5b0c66eef38,207899.99999999997,0
0x3f79e0b713689cdb04139d12573d57e67048d5da,207966.6888,0
0xefc85ebcce16db424fcefbfa4a523fc9957c0e63,207841.9836,0
0xbf5b9de5869e2550fa245cc08059d3d1ec98b571,206219.63689999998,0
0xdc8518a1fc67cd307f2afffb76b92f0cf376c04e,207899.99999999997,0
0x59aa62549b30ad0371a8559169de74de5813c022,205821,0
0xfce607442982df316f183557b3c96be3a036ef91,207346.37199999997,0
0xe373a27a98e124aa2b13b2c60e8bbf02d5ad3964,204659,0
0x528141557cecf9c50787200434d2ba4a1729222d,203741,0
0xed6a4e0a7781e1f7e25054db9e29a4121bd6e842,206209.190955,0
0xccd56f93d8a6579eea7fe14d6c94855bb75b0df1,504968.2,0.01
0x1d7d2db56132461edfc568ba21d960210cead2bb,204516.00000000003,0
0x1df231771008d3408f0454d0adf2eeca8ddd8fde,203453.52382673,0
0xe1d6c8867cf78de3866999defd781b7034780185,203442.419,0
0x46444367ee5e8354fde0a7ff239cac6078e5bd85,202511.16382919,0
0xd96fc7e0a9c10cc6a12c1e32ff551399a36e8d5b,202415.876,0
0x5c24ffa6abad563a6a8cb205724eb894ffa01d6b,202100.59999999998,0
0x9ffd6d9e73d154c8fab667a6784eab870db15ffa,202175,0
0xa1c9753e7181313585b07bcd88a64a8ebd808ed7,201863.69999999998,0
0x8997935097e8d6779dc51e6cc75272866c1b6fd9,201618.95790540802,0
0xe7462f015c7f339a08603841049cf7cf83d047c3,201110.2,0
0x99d7719c4451a2e9fdbb415ac941fded930a6219,200879,0
0x0ab5a8b73124684d58be6810d3bc4daa77f497bd,200719.6366,0
0x4dfc3032e31219ea300132084d20762087355c0d,201447.05899999998,0
0xb462fe8d4e8ba4e5184c01585f927bb3fce095bd,200001,0
0xd4192388e459a067f5f6a1a88aa4b5687472ab41,199999.99999999997,0
0x6c489c95693ed6dcf47b701cc6f0b756f4fe0993,200200.00000000003,0
0x178339985885e94e1e8620963b3a2e0a01cb27f4,199738.795,0
0x471b1a8a32788e32314d4348cd838ee13e7da2b2,199835.23500000002,0
0x4be9a71d4083cbfab00a0c6f52dd28dee57ad237,200620.90000000002,0
0x77f8d2af77e79cb14a33dc39f340b31d0d6ae5ee,196149.504,0
0x18fadd4872ad105f75725962d86cdcd2e76d1580,199016.32919999998,0
0xc6b22057252c4ff67b3ea7b034238675a09a0062,199920,0
0x05518f3809d7ec6a246ab8610634cbe8a77bb020,193054.95642799998,0
0x6f533d444487988a248f27657d715cc79c1a1e01,398354.797468,0
0x09f2dd15a55a4cf24f57055fc3735543f795ade6,199999.99999999997,0
0x67cc6fcff324afac514ee47b257e8ce3b1d919f5,191866.859,0
0x370b7d586c929154b75ddf98924a89fa51b3fa5b,192726.53900000002,0
0xeecde24fab91345647b79a8989585c02e520899f,199338.46999999997,0
0xdd3ae19ee88be785d70efa75e85f527106e96440,188863.478,0
0x178fdeffbb5930b33aa0156dac851e4c22571096,201686.99999999997,0
0xe791d43f0a65d8acc50a67e28027a659286dbd4e,199443.1,0
0x93029fe3fc82aba2fc05cd399532a3d5de01f9d7,187734.609,0
0xd1b83e11ef696fffb34f7fbe5140c293457700ef,190067.524,0
0x937df76902d3bff20f3e04a0f506160ffe8ae6c8,194775.7,0
0xce8bc4474cbc5a4bc43f35abacb8e866d3fff60c,186192.7,0
0x3a565ea133b7ee11ab9cf9d03bde38af1fdd1080,200800,0
0x6e09deac70e82b5eecb6c56565f259d3972df140,194997.697,0
0x6ca32ca465d0b9165b7a294a4695a4e43a880cce,188000,0
0xbd838bbaa9b1fc8a2d791cdedf0d981e593ec814,192738.75639999998,0
